date,continent,arrivals,year,month_sin,month_cos,quarter_sin,quarter_cos,lag_1,lag_2,lag_3,lag_6,lag_12,seasonal_strength,trend_strength,seasonal_peak_year,seasonal_trough_year,spikiness,linearity,curvature,stl_e_acf1,stl_e_acf10
2023-05-01,Africa,689.9828860357516,2023,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,712.8168633818009,1024.7974159196335,1001.6202791531214,809.9115297417202,689.9828860357516,1.0,0.826797385620915,9.0,2.0,1.5438149449177847e-54,0.001008516360376513,1.5237910473423857e-14,0.22918738154660517,0.42777184446817773
2023-06-01,Africa,127.0,2023,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,689.9828860357516,712.8168633818009,1024.7974159196335,1092.3932015912446,638.466787815227,1.0,0.615234375,20.0,13.0,5.667555514645277e-55,0.0003416149068322981,2.105761105165577e-14,-0.11178023254116505,0.07601369849777113
2023-07-01,Africa,203.0,2023,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,127.0,689.9828860357516,712.8168633818009,1287.5246002964611,882.8620356887695,0.9965160344259596,0.7022406042524304,19.0,24.0,745.9630274276001,1.0,2.1316282072803006e-14,0.690849279707763,0.251736111111112
2023-08-01,Africa,277.0,2023,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,203.0,127.0,689.9828860357516,1001.6202791531214,1052.203196229576,0.9840611946925472,0.7244258872651377,18.0,23.0,21994.06164528354,0.9999999999999998,5.329070518200751e-15,-0.06579516949598127,0.2486369375573931
2023-09-01,Africa,182.0,2023,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,277.0,203.0,127.0,1024.7974159196335,649.1636087538027,1.0,1.0,17.0,22.0,1.276399463573778e-53,1.0,1.2434497875801753e-14,0.4265670917542341,0.40109339457918175
2023-10-01,Africa,201.0,2023,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,182.0,277.0,203.0,712.8168633818009,786.051888471043,0.973138993003476,0.8636484197818252,16.0,21.0,165443.57256180802,0.9999999999999998,1.7763568394002505e-14,-0.4822213664288875,0.0012635213190506317
2023-11-01,Africa,266.0,2023,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,201.0,182.0,277.0,689.9828860357516,809.9115297417202,0.7084230131304037,0.2835820896435639,15.0,20.0,2575985.06150084,1.0,2.1316282072803006e-14,0.8440971508067059,0.8600694444444431
2023-12-01,Africa,358.0,2023,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,266.0,201.0,182.0,127.0,1092.3932015912446,0.9374835889172535,0.863636363636364,14.0,19.0,759916.1521914635,0.9999999999999996,1.7763568394002505e-14,-0.27964507598731114,0.00126352131905067
2024-01-01,Africa,303.0,2024,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,358.0,266.0,201.0,203.0,1287.5246002964611,0.17981309569435922,0.025499168986825027,13.0,6.0,15348589.56618771,1.0,7.105427357601002e-15,0.898103065214824,1.2083217735705438
2024-02-01,Africa,446.0,2024,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,303.0,358.0,266.0,277.0,1001.6202791531214,0.46116268931224647,0.5095253815593463,12.0,4.0,14247190.18960478,1.0,1.4210854715202004e-14,0.7543002279035633,0.5695901894695286
2024-03-01,Africa,337.0,2024,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,446.0,303.0,358.0,182.0,1024.7974159196335,0.4986760566047751,0.5286974008656264,11.0,4.0,19025980.272425357,1.0,7.105427357601002e-15,0.8556824893921504,0.6459145084933571
2024-04-01,Africa,402.0,2024,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,337.0,446.0,303.0,201.0,712.8168633818009,0.6074462131900751,0.6603807895457352,10.0,3.0,21366841.71636827,0.9999999999999996,0.0,0.7283693843720864,0.33194159856872313
2024-05-01,Africa,397.0,2024,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,402.0,337.0,446.0,266.0,689.9828860357516,0.7756437256780824,0.8413660062509558,9.0,14.0,10492203.617218535,1.0,7.105427357601002e-15,0.29435656654523945,0.10674273961266498
2024-06-01,Africa,225.0,2024,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,397.0,402.0,337.0,358.0,127.0,0.8214213786185233,0.9067804893700118,10.0,13.0,2750938.491901901,1.0,0.0,-0.04641661415676222,0.20873691639367287
2024-07-01,Africa,259.0,2024,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,225.0,397.0,402.0,303.0,203.0,0.9800110349147199,0.9887320165102484,7.0,12.0,38273.34099960187,1.0,0.0,-0.09456257964400741,0.13467948360211404
2024-08-01,Africa,260.0,2024,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,259.0,225.0,397.0,446.0,277.0,0.8903698911157668,0.931236880835019,6.0,11.0,868080.7367086052,1.0,7.105427357601002e-15,0.4180319043466865,0.23914305823199866
2024-09-01,Africa,302.0,2024,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,260.0,259.0,225.0,337.0,182.0,0.3800888122184358,0.5166896100171691,3.0,10.0,16873704.04675139,0.9999999999999998,7.105427357601002e-15,0.6235486197807684,0.5412891477647717
2024-10-01,Africa,342.0,2024,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,302.0,260.0,259.0,402.0,201.0,0.3873915823163151,0.4808152876497759,6.0,9.0,21885945.81935205,0.9999999999999998,3.552713678800501e-15,0.5788744829225506,0.41567097605698755
2024-11-01,Africa,546.0,2024,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,342.0,302.0,260.0,397.0,266.0,0.19457614185043648,0.07842863425773927,6.0,8.0,43919659.01546194,0.9999999999999998,6.661338147750939e-15,0.8032111813014309,1.0661462908859394
2024-12-01,Africa,439.0,2024,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,546.0,342.0,302.0,225.0,358.0,0.7588853078490131,0.43257466631922825,2.0,7.0,6242447.862007239,0.9906971184806486,0.1595663712470472,0.40251525925048554,0.18520719365701852
2002-01-01,America_Central_E_Caribe,454.0,2002,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,304.0,279.0,257.0,343.0,556.0,0.9733975622731569,0.7300058954833767,13.0,22.0,1980.8525595598487,0.9999999999999996,3.552713678800501e-15,-0.07026308522351744,0.0012635213190505734
2002-02-01,America_Central_E_Caribe,527.0,2002,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,454.0,304.0,279.0,332.0,503.0,1.0,1.0,12.0,21.0,2.2836204052895274e-55,0.9999999999999998,3.552713678800501e-15,0.5051538073968332,0.5015365175561686
2002-03-01,America_Central_E_Caribe,335.0,2002,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,527.0,454.0,304.0,260.0,492.0,1.0,1.0,11.0,20.0,4.173178663238788e-56,1.0,9.992007221626409e-15,0.23684793723245928,0.7380906029598797
2002-04-01,America_Central_E_Caribe,249.0,2002,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,335.0,527.0,454.0,257.0,399.0,1.0,1.0,10.0,3.0,1.9398834680135166e-55,1.0,9.658940314238862e-15,0.3396039603960395,0.35180656284552375
2002-05-01,America_Central_E_Caribe,264.0,2002,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,249.0,335.0,527.0,279.0,282.0,1.0,1.0,22.0,2.0,1.8252215808324425e-56,1.0,9.769962616701378e-15,0.43657167827396176,0.3891358352919087
2002-06-01,America_Central_E_Caribe,293.0,2002,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,264.0,249.0,335.0,304.0,267.0,0.9985822045361257,0.9651021646773216,21.0,1.0,7.547247847015453,1.0,7.993605777301127e-15,-0.0454545454545511,0.015913804872925225
2002-07-01,America_Central_E_Caribe,375.0,2002,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,293.0,264.0,249.0,454.0,343.0,1.0,1.0,20.0,3.0,1.2522411864055844e-55,1.0,8.43769498715119e-15,0.2536117108461895,0.418057838243649
2002-08-01,America_Central_E_Caribe,359.0,2002,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,375.0,293.0,264.0,527.0,332.0,0.8960767032960972,0.22285605643290984,19.0,2.0,13454.271612619094,0.9999999999999996,6.661338147750939e-15,-0.12197600418905875,0.12749510962274022
2002-09-01,America_Central_E_Caribe,305.0,2002,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,359.0,375.0,293.0,335.0,260.0,0.9739063811514527,0.6418728650811082,18.0,1.0,1990.7136609107629,1.0,6.661338147750939e-15,-0.04545454545454482,0.010400257298887045
2002-10-01,America_Central_E_Caribe,299.0,2002,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,305.0,359.0,375.0,249.0,257.0,0.9685142893756202,0.5463088372602667,17.0,13.0,2603.837725026546,1.0,9.769962616701378e-15,-0.04545454545454552,0.007879778407897695
2002-11-01,America_Central_E_Caribe,306.0,2002,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,299.0,305.0,359.0,264.0,279.0,0.9991715925271899,0.9680297662184282,3.0,12.0,1.7104138209328263,1.0,8.881784197001252e-15,0.5649019553110315,0.001263521319051066
2002-12-01,America_Central_E_Caribe,389.0,2002,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,306.0,299.0,305.0,293.0,304.0,0.9572440380090961,0.2479678522241635,15.0,17.0,4792.956426183186,0.9999999999999998,7.438494264988549e-15,-0.04545454545454117,0.0033114104179790306
2003-01-01,America_Central_E_Caribe,480.0,2003,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,389.0,306.0,299.0,375.0,454.0,1.0,1.0,1.0,16.0,4.204683737084591e-56,0.9999999999999996,6.5503158452884236e-15,0.4651162790697674,0.26784214592851385
2003-02-01,America_Central_E_Caribe,488.0,2003,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,480.0,389.0,306.0,359.0,527.0,0.8383696904721882,0.0,1.0,15.0,59906.636789471806,1.0,9.325873406851315e-15,-0.10226482402958402,0.011280245929652573
2003-03-01,America_Central_E_Caribe,470.0,2003,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,488.0,480.0,389.0,305.0,335.0,1.0,1.0,12.0,14.0,1.6527727555709702e-56,0.9999999999999991,9.825473767932635e-15,-0.06737078853626442,0.2712763979773944
2003-04-01,America_Central_E_Caribe,412.0,2003,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,470.0,488.0,480.0,299.0,249.0,0.9991205656112319,0.9587756886818513,11.0,13.0,0.6574459248479404,1.0,6.8833827526759706e-15,-0.00033846697838911207,0.2464457873809782
2003-05-01,America_Central_E_Caribe,566.0,2003,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,412.0,470.0,488.0,306.0,264.0,1.0,1.0,10.0,12.0,6.960522708927732e-56,1.0,8.43769498715119e-15,0.44793151266096176,0.3803079808327388
2003-06-01,America_Central_E_Caribe,386.0,2003,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,566.0,412.0,470.0,389.0,293.0,1.0,1.0,9.0,11.0,2.980670164128905e-55,1.0,3.552713678800501e-15,0.19098892566986192,0.33459426028794154
2003-07-01,America_Central_E_Caribe,404.0,2003,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,386.0,566.0,412.0,480.0,375.0,1.0,1.0,8.0,10.0,8.9739456519446e-56,0.9999999999999996,4.440892098500626e-15,0.33333333333333337,0.2392945826719086
2003-08-01,America_Central_E_Caribe,650.0,2003,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,404.0,386.0,566.0,488.0,359.0,1.0,1.0,7.0,9.0,1.3148963838409596e-56,0.9999999999999996,6.217248937900877e-15,0.06514969050713038,0.26765555298375554
2003-09-01,America_Central_E_Caribe,635.0,2003,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,650.0,404.0,386.0,470.0,305.0,1.0,1.0,6.0,15.0,1.9036940871353317e-55,1.0,5.329070518200751e-15,0.6903468388743839,0.7698986983247078
2003-10-01,America_Central_E_Caribe,588.0,2003,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,635.0,650.0,404.0,412.0,299.0,1.0,1.0,5.0,14.0,2.705705486734824e-56,0.9999999999999998,1.0658141036401503e-14,0.3561435599503627,0.41040081762622443
2003-11-01,America_Central_E_Caribe,955.0,2003,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,588.0,635.0,650.0,566.0,306.0,0.6085784420307311,0.6866560736812068,4.0,21.0,229060.25692187774,1.0,1.0658141036401503e-14,-0.012906206341753894,0.05130070845124718
2003-12-01,America_Central_E_Caribe,538.0,2003,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,955.0,588.0,635.0,386.0,389.0,0.15437264661181482,0.5134092795962552,3.0,12.0,4616472.7213060055,1.0,7.105427357601002e-15,0.6059870909753424,0.13730928239369247
2004-01-01,America_Central_E_Caribe,1059.0,2004,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,538.0,955.0,588.0,404.0,480.0,1.0,1.0,23.0,18.0,1.7245659789483011e-56,0.9999999999999998,1.0658141036401503e-14,0.2878482752894299,0.3039353661553058
2004-02-01,America_Central_E_Caribe,690.0,2004,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1059.0,538.0,955.0,650.0,488.0,0.472127500653422,0.6702619940569632,22.0,18.0,877343.4680976412,1.0,1.0658141036401503e-14,0.14581204107767276,0.11772601950686779
2004-03-01,America_Central_E_Caribe,644.0,2004,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,690.0,1059.0,538.0,635.0,470.0,0.6862828514790456,0.8429148841757991,21.0,17.0,898451.2945374713,1.0,1.4210854715202004e-14,-0.16534407188834208,0.027199077270947284
2004-04-01,America_Central_E_Caribe,550.0,2004,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,644.0,690.0,1059.0,588.0,412.0,0.9506602066394626,0.9720981603402487,22.0,16.0,20958.11897847287,1.0,1.0658141036401503e-14,-0.045454545454545234,0.00787977840789713
2004-05-01,America_Central_E_Caribe,923.0,2004,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,550.0,644.0,690.0,955.0,566.0,0.693828092982519,0.8265489964991198,19.0,15.0,859297.3078307941,1.0,7.105427357601002e-15,-0.02782624401248783,0.116630461335092
2004-06-01,America_Central_E_Caribe,534.0,2004,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,923.0,550.0,644.0,538.0,386.0,0.9091105506738661,0.9383758400389948,20.0,14.0,48315.861150474106,1.0,1.4210854715202004e-14,0.43563330096099945,0.19586090931810773
2004-07-01,America_Central_E_Caribe,571.0,2004,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,534.0,923.0,550.0,1059.0,404.0,0.8183006533087678,0.8471209692983885,19.0,18.0,124713.99604558549,1.0,1.7763568394002505e-14,0.4614693947283627,0.4833952937353273
2004-08-01,America_Central_E_Caribe,552.0,2004,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,571.0,534.0,923.0,690.0,650.0,0.9162795561557221,0.9288374539500308,18.0,21.0,68523.0962088565,1.0,1.0658141036401503e-14,0.41113650172883154,0.1289675952890355
2004-09-01,America_Central_E_Caribe,640.0,2004,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,552.0,571.0,534.0,644.0,635.0,0.6091506601061871,0.6487377462475046,15.0,22.0,2102010.35758587,0.9999999999991189,3.24270814289207e-06,0.0036714164564804193,0.24458703213916763
2004-10-01,America_Central_E_Caribe,700.0,2004,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,640.0,552.0,571.0,550.0,588.0,0.968463739681944,0.9563446493784316,16.0,23.0,25512.205485990537,0.9999999999999998,1.4210854715202004e-14,-0.04545454545454608,0.01890687355597556
2004-11-01,America_Central_E_Caribe,1283.0,2004,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,700.0,640.0,552.0,923.0,955.0,1.0,1.0,15.0,22.0,1.099145700010363e-54,0.9999999999999998,1.7763568394002505e-14,-0.1252983293556086,0.24422550699401818
2004-12-01,America_Central_E_Caribe,777.0,2004,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1283.0,700.0,640.0,534.0,538.0,0.6239544788766236,0.39052229691516194,24.0,7.0,3857561.1573308352,1.0,1.5987211554602254e-14,0.0008092080985461578,0.11899671738086208
2005-01-01,America_Central_E_Caribe,1153.0,2005,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,777.0,1283.0,700.0,571.0,1059.0,0.7739803559274943,0.6511337306598767,23.0,20.0,2235696.6043225364,0.9999999999999996,1.4210854715202004e-14,0.024457765234763867,0.0013410188317046568
2005-02-01,America_Central_E_Caribe,692.0,2005,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1153.0,777.0,1283.0,552.0,690.0,0.9473125679819973,0.7933713545813655,22.0,5.0,173245.39785462435,1.0,1.9539925233402755e-14,-0.05486894415849987,0.02695524480421576
2005-03-01,America_Central_E_Caribe,625.0,2005,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,692.0,1153.0,777.0,640.0,644.0,0.8817201898658351,0.45634097468345103,21.0,4.0,571465.8957351145,0.9999999999999993,1.2434497875801753e-14,-0.00030511306239806683,0.24702017062448314
2005-04-01,America_Central_E_Caribe,444.0,2005,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,625.0,692.0,1153.0,700.0,550.0,1.0,1.0,20.0,3.0,7.776074035823141e-55,1.0,1.4210854715202004e-14,0.43509860830212305,0.36809931095882137
2005-05-01,America_Central_E_Caribe,949.0,2005,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,444.0,625.0,692.0,1283.0,923.0,0.9338427309369302,0.5555170297134289,19.0,24.0,410878.0170267291,1.0,2.042810365310288e-14,0.19712002684998492,0.0012635213190504617
2005-06-01,America_Central_E_Caribe,595.0,2005,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,949.0,444.0,625.0,777.0,534.0,0.8987103589900383,0.28722506073851806,18.0,23.0,398673.726228364,1.0,7.105427357601002e-15,0.023041968874881913,0.332084145756861
2005-07-01,America_Central_E_Caribe,741.0,2005,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,595.0,949.0,444.0,1153.0,571.0,0.9287355799975291,0.3078380163021882,17.0,22.0,368215.7907877613,1.0,1.1546319456101628e-14,-0.046124661003374694,0.10266970038732558
2005-08-01,America_Central_E_Caribe,559.0,2005,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,741.0,595.0,949.0,692.0,552.0,0.9268537305046199,0.3116603232417542,16.0,21.0,442021.7789955171,1.0,1.9095836023552692e-14,-0.03879051179696158,0.011747894726506329
2005-09-01,America_Central_E_Caribe,610.0,2005,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,559.0,741.0,595.0,625.0,640.0,1.0,1.0,15.0,20.0,5.226389136500987e-54,0.9999999999999996,1.865174681370263e-14,0.4843501624133798,0.5758735081091335
2005-10-01,America_Central_E_Caribe,775.0,2005,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,610.0,559.0,741.0,444.0,700.0,0.9910460781160702,0.813454888720214,14.0,19.0,7503.639142414405,0.9999999999999996,1.2434497875801753e-14,-0.06619608508600809,0.048153809591899285
2005-11-01,America_Central_E_Caribe,1483.0,2005,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,775.0,610.0,559.0,949.0,1283.0,0.9141590184779436,0.2346684237305503,13.0,18.0,444920.64115547156,0.9999999999999991,1.7763568394002505e-14,-0.08320338256975834,0.1362899035282333
2005-12-01,America_Central_E_Caribe,708.0,2005,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1483.0,775.0,610.0,595.0,777.0,1.0,1.0,24.0,17.0,1.0365459473595555e-54,1.0,1.1546319456101628e-14,0.29755891747457364,0.21453587610603714
2006-01-01,America_Central_E_Caribe,536.0,2006,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,708.0,1483.0,775.0,741.0,1153.0,1.0,1.0,23.0,16.0,1.2726681850252744e-54,1.0,1.9539925233402755e-14,0.2877419573418973,0.20448199091780442
2006-02-01,America_Central_E_Caribe,540.0,2006,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,536.0,708.0,1483.0,559.0,692.0,1.0,1.0,22.0,15.0,3.636547765937102e-54,0.9999999999999993,2.0872192862952943e-14,0.7284497486848801,0.6843043995243759
2006-03-01,America_Central_E_Caribe,337.0,2006,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,540.0,536.0,708.0,610.0,625.0,0.9686642642058205,0.1634043288973157,21.0,14.0,182496.4522335806,1.0,2.3092638912203256e-14,-0.045454545454546615,0.0104002572988871
2006-04-01,America_Central_E_Caribe,346.0,2006,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,337.0,540.0,536.0,775.0,444.0,0.9414530365802827,0.15602574068396913,20.0,24.0,558856.2757507331,0.9999999999999998,1.9539925233402755e-14,-0.029342858969536437,0.002844947975282098
2006-05-01,America_Central_E_Caribe,135.0,2006,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,346.0,337.0,540.0,1483.0,949.0,0.9902769450329186,0.5863247852226161,19.0,23.0,20679.629518611513,1.0,1.3322676295501878e-14,-0.045454545454549536,0.0033114104179798242
2006-06-01,America_Central_E_Caribe,370.0,2006,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,135.0,346.0,337.0,708.0,595.0,1.0,1.0,18.0,24.0,2.2060184339218614e-54,1.0,1.2434497875801753e-14,0.633211279385823,0.3367407194612021
2006-07-01,America_Central_E_Caribe,386.0,2006,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,370.0,135.0,346.0,536.0,741.0,0.9216289177747676,0.5656808331372525,17.0,23.0,1525660.6373727117,1.0,1.7763568394002505e-14,-0.04545454545454742,0.010400257298887172
2006-08-01,America_Central_E_Caribe,198.0,2006,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,386.0,370.0,135.0,540.0,559.0,0.6983938333965583,0.3795050444684336,4.0,1.0,11399009.77796626,1.0,1.4210854715202004e-14,-0.09330656682974015,0.029078365550630345
2006-09-01,America_Central_E_Caribe,119.0,2006,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,198.0,386.0,370.0,337.0,610.0,0.9729373942987383,0.9146379654392116,15.0,21.0,149746.7686587199,0.999999998035286,0.0001449303900820098,-0.04541292622701591,0.028831336987627274
2006-10-01,America_Central_E_Caribe,460.0,2006,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,119.0,198.0,386.0,346.0,775.0,0.5669003327147469,0.2850820923137486,14.0,7.0,7943292.997092493,1.0,7.105427357601002e-15,0.44942059414037905,0.1762228554932379
2006-11-01,America_Central_E_Caribe,507.0,2006,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,460.0,119.0,198.0,135.0,1483.0,0.673134748210046,0.531400151530678,13.0,6.0,6498633.572405252,1.0,0.0,0.041984621304966656,0.07842597368808901
2006-12-01,America_Central_E_Caribe,529.0,2006,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,507.0,460.0,119.0,370.0,708.0,0.6334221019985204,0.6401498114552464,24.0,5.0,11537404.01419483,1.0,3.552713678800501e-15,-0.20681524702504628,0.12463768528905203
2007-01-01,America_Central_E_Caribe,764.0,2007,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,529.0,507.0,460.0,386.0,536.0,0.9218998861863078,0.9104557902173483,11.0,4.0,516430.4143034511,1.0,1.4210854715202004e-14,-0.18640061507052566,0.06981034502677479
2007-02-01,America_Central_E_Caribe,861.0,2007,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,764.0,529.0,507.0,198.0,540.0,0.3365155973723031,0.3314563284120706,24.0,16.0,28178936.074771523,1.0,1.7763568394002505e-15,-0.18262918894658484,0.45514819631876235
2007-03-01,America_Central_E_Caribe,718.0,2007,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,861.0,764.0,529.0,119.0,337.0,0.8353960787166356,0.700236954482218,9.0,3.0,7078463.39562012,1.0,1.4210854715202004e-14,-0.0858292557196397,0.009550575482455474
2007-04-01,America_Central_E_Caribe,570.0,2007,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,718.0,861.0,764.0,460.0,346.0,0.30089147957487217,0.10925574352217182,23.0,18.0,63735598.35102275,1.0,8.881784197001252e-15,0.13624646274374166,0.26375553629254744
2007-05-01,America_Central_E_Caribe,772.0,2007,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,570.0,718.0,861.0,507.0,135.0,0.19423525202249214,0.0,20.0,13.0,32757630.966273744,1.0,7.105427357601002e-15,0.6569412893553497,0.5779439844199497
2007-06-01,America_Central_E_Caribe,546.0,2007,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,772.0,570.0,718.0,529.0,370.0,0.6167431331793563,0.0,6.0,16.0,7038521.538538135,0.9592647997263825,0.1851464988791105,0.22151440928573016,0.2324895715776487
2007-07-01,America_Central_E_Caribe,1696.0,2007,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,546.0,772.0,570.0,764.0,386.0,0.3827908601693204,0.0,20.0,15.0,72018530.42321233,1.0,1.1102230246251565e-14,-0.04062572338245644,0.1415520476406133
2007-08-01,America_Central_E_Caribe,532.0,2007,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1696.0,546.0,772.0,861.0,198.0,0.34358042692150514,0.0,12.0,14.0,225769066.93709636,0.999999999994277,7.788827893762118e-07,0.19489425210855596,0.20933519130547273
2007-09-01,America_Central_E_Caribe,660.0,2007,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,532.0,1696.0,546.0,718.0,119.0,0.4487174931943635,0.0,23.0,13.0,167842912.86514568,1.0,1.0658141036401503e-14,0.3387251294461577,0.12196548508490958
2007-10-01,America_Central_E_Caribe,834.0,2007,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,660.0,532.0,1696.0,570.0,460.0,0.15614239972317367,0.027570997811790843,22.0,12.0,271077483.19739854,0.9999999979881418,0.00013353887652911567,-0.0008212339215109818,0.24220681316362533
2007-11-01,America_Central_E_Caribe,842.0,2007,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,834.0,660.0,532.0,772.0,507.0,0.48907840244183576,0.2495557960580702,1.0,11.0,121584009.87893392,1.0,8.881784197001252e-15,-0.01759202796175124,0.08867549695712271
2007-12-01,America_Central_E_Caribe,763.0,2007,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,842.0,834.0,660.0,546.0,529.0,0.3507763998505804,0.4988712007369437,1.0,10.0,77677979.10157852,0.9999999999121718,3.2796086209430086e-05,0.010927970145620306,0.0494391738555654
2008-01-01,America_Central_E_Caribe,486.0,2008,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,763.0,842.0,834.0,1696.0,764.0,0.41558396781928275,0.6018518008877811,1.0,9.0,58212377.4912586,0.9999999999999998,3.552713678800501e-15,-0.05649620340445273,0.03745986962024073
