date,continent,actual,forecast,error,abs_error,pct_error
2000-02-01,Oceania,769.0,737.3146232109054,31.685376789094562,31.685376789094562,4.120335083107225
2000-03-01,Oceania,725.0,708.6942826888362,16.30571731116379,16.30571731116379,2.249064456712247
2000-04-01,Oceania,604.0,704.7842106987216,-100.78421069872161,100.78421069872161,-16.686127599126095
2000-05-01,Oceania,520.0,649.572596087769,-129.57259608776906,129.57259608776906,-24.91780693995559
2000-06-01,Oceania,514.0,606.4429943879433,-92.44299438794326,92.44299438794326,-17.985018363413086
2000-07-01,Oceania,662.0,592.9593944084721,69.04060559152788,69.04060559152788,10.429094500230796
2000-08-01,Oceania,633.0,645.3629472087283,-12.362947208728315,12.362947208728315,-1.9530722288670324
2000-09-01,Oceania,586.0,630.1601718655853,-44.16017186558531,44.16017186558531,-7.535865506072578
2000-10-01,Oceania,659.0,612.5573651421857,46.442634857814255,46.442634857814255,7.047440797847384
2000-11-01,Oceania,675.0,637.271785564701,37.72821443529904,37.72821443529904,5.589365101525783
2000-12-01,Oceania,672.0,636.4513261357874,35.54867386421256,35.54867386421256,5.289981229793535
2001-01-01,Oceania,1086.0,667.0329154582897,418.9670845417103,418.9670845417103,38.57892122851844
2001-02-01,Oceania,1054.0,809.0255997854888,244.9744002145112,244.9744002145112,23.242352961528578
2001-03-01,Oceania,1068.0,805.3205912106613,262.6794087893387,262.6794087893387,24.595450261174037
2001-04-01,Oceania,819.0,825.7079145754552,-6.70791457545522,6.70791457545522,-0.8190371887002711
2001-05-01,Oceania,596.0,748.4673617256707,-152.46736172567068,152.46736172567068,-25.581772101622597
2001-06-01,Oceania,589.0,681.4711592575231,-92.47115925752314,92.47115925752314,-15.699687480054864
2001-07-01,Oceania,788.0,689.2339254106907,98.76607458930926,98.76607458930926,12.533765810826047
2001-08-01,Oceania,772.0,749.0536867405648,22.946313259435215,22.946313259435215,2.9723203703931627
2001-09-01,Oceania,556.0,736.852630672769,-180.852630672769,180.852630672769,-32.52745155985054
2001-10-01,Oceania,581.0,667.3565419006645,-86.35654190066452,86.35654190066452,-14.863432340906114
2001-11-01,Oceania,603.0,672.1528428034243,-69.15284280342428,69.15284280342428,-11.468133134896231
2001-12-01,Oceania,666.0,664.1141120336589,1.8858879663411017,1.8858879663411017,0.28316636131247774
2002-01-01,Oceania,645.0,734.6927353977522,-89.69273539775224,89.69273539775224,-13.905850449263916
2002-02-01,Oceania,598.0,697.3614858814478,-99.36148588144783,99.36148588144783,-16.615633090543117
2002-03-01,Oceania,556.0,679.8505193807903,-123.85051938079027,123.85051938079027,-22.275273269926306
2002-04-01,Oceania,426.0,636.6513066272793,-210.65130662727927,210.65130662727927,-49.44866352753034
2002-05-01,Oceania,447.0,572.4960543161437,-125.49605431614373,125.49605431614373,-28.07517993649748
2002-06-01,Oceania,505.0,578.3162720842656,-73.31627208426562,73.31627208426562,-14.518073680052598
2002-07-01,Oceania,641.0,610.8887507314197,30.11124926858031,30.11124926858031,4.697542787610033
2002-08-01,Oceania,618.0,641.2843648812975,-23.284364881297506,23.284364881297506,-3.7676965827342244
2002-09-01,Oceania,525.0,613.0034368761758,-88.00343687617578,88.00343687617578,-16.762559404985865
2002-10-01,Oceania,509.0,591.7676280414038,-82.76762804140378,82.76762804140378,-16.2608306564644
2002-11-01,Oceania,521.0,581.717542268896,-60.717542268895954,60.717542268895954,-11.654038823204598
2002-12-01,Oceania,628.0,578.0771815452159,49.92281845478408,49.92281845478408,7.949493384519759
2003-01-01,Oceania,555.0,659.4122446487272,-104.41224464872721,104.41224464872721,-18.813017053824723
2003-02-01,Oceania,756.0,603.467861622434,152.53213837756596,152.53213837756596,20.17620878010132
2003-03-01,Oceania,504.0,675.7396077209017,-171.73960772090174,171.73960772090174,-34.07531899224241
2003-04-01,Oceania,439.0,553.5564827997634,-114.55648279976344,114.55648279976344,-26.09487079721263
2003-05-01,Oceania,588.0,527.7574342476139,60.2425657523861,60.2425657523861,10.24533431163029
2003-06-01,Oceania,472.0,583.1234215897003,-111.12342158970034,111.12342158970034,-23.54309779442804
2003-07-01,Oceania,430.0,564.359374538538,-134.35937453853796,134.35937453853796,-31.246366171753014
2003-08-01,Oceania,481.0,534.9946104651168,-53.99461046511681,53.99461046511681,-11.225490741188525
2003-09-01,Oceania,498.0,527.5244026875822,-29.52440268758221,29.52440268758221,-5.928594917185183
2003-10-01,Oceania,648.0,539.0767332248412,108.92326677515882,108.92326677515882,16.809146107277595
2003-11-01,Oceania,510.0,588.1718318170134,-78.17183181701341,78.17183181701341,-15.327810160198707
2003-12-01,Oceania,601.0,540.7958274754561,60.20417252454388,60.20417252454388,10.01733319875938
2004-01-01,Oceania,584.0,615.0856814422988,-31.085681442298778,31.085681442298778,-5.322890657927873
2004-02-01,Oceania,1083.0,594.7614501679428,488.2385498320572,488.2385498320572,45.082045229183485
2004-03-01,Oceania,572.0,757.2896177281277,-185.28961772812772,185.28961772812772,-32.393289812609744
2004-04-01,Oceania,543.0,551.2401930846861,-8.240193084686098,8.240193084686098,-1.5175309548224858
2004-05-01,Oceania,857.0,563.0865174541483,293.9134825458517,293.9134825458517,34.29562223405504
2004-06-01,Oceania,673.0,670.6703236298854,2.329676370114612,2.329676370114612,0.3461629078922157
2004-07-01,Oceania,554.0,632.7366476074316,-78.73664760743156,78.73664760743156,-14.212391264879344
2004-08-01,Oceania,581.0,591.9179136515475,-10.917913651547451,10.917913651547451,-1.8791589761699572
2004-09-01,Oceania,630.0,583.9817511961494,46.01824880385061,46.01824880385061,7.304483937119144
2004-10-01,Oceania,897.0,618.4500958510133,278.5499041489867,278.5499041489867,31.05350101995392
2004-11-01,Oceania,661.0,701.9437247034653,-40.94372470346525,40.94372470346525,-6.19420948615208
2004-12-01,Oceania,901.0,632.4388834237177,268.5611165762823,268.5611165762823,29.807005169398703
2005-01-01,Oceania,688.0,763.618216172299,-75.61821617229896,75.61821617229896,-10.991019792485314
2005-02-01,Oceania,1075.0,705.6395044589252,369.3604955410748,369.3604955410748,34.359115864286025
2005-03-01,Oceania,581.0,800.2157549124179,-219.21575491241788,219.21575491241788,-37.730766766336984
