date,continent,actual,forecast,error,abs_error,pct_error
2023-01-01,Asia,1647.0,972.7325621963241,674.2674378036759,674.2674378036759,40.93912797836526
2023-02-01,Asia,3163.0,1714.2196095524941,1448.7803904475059,1448.7803904475059,45.80399590412602
2023-03-01,Asia,1811.0,1855.8379892937633,-44.83798929376326,44.83798929376326,-2.4758690940785897
2023-04-01,Asia,1587.0,918.0574174506129,668.9425825493871,668.9425825493871,42.151391464989736
2023-05-01,Asia,1396.0,838.5815595753656,557.4184404246344,557.4184404246344,39.929687709501025
2023-06-01,Asia,1181.0,1030.8207173264345,150.17928267356547,150.17928267356547,12.71628134407836
2023-07-01,Asia,1381.0,1013.2238360381551,367.7761639618449,367.7761639618449,26.631148730039456
2023-08-01,Asia,2310.0,1306.9670508515078,1003.0329491484922,1003.0329491484922,43.42133978997802
2023-09-01,Asia,1836.0,1516.2217303865605,319.77826961343953,319.77826961343953,17.417117081342024
2023-10-01,Asia,1968.0,1278.900523729677,689.0994762703231,689.0994762703231,35.01521729015869
2023-11-01,Asia,1693.0,1653.963826205339,39.036173794660954,39.036173794660954,2.30573973979096
2023-12-01,Asia,2024.0,1469.8170997596922,554.1829002403078,554.1829002403078,27.380578075114027
2000-01-01,Europa,41142.0,0.0,41142.0,41142.0,100.0
2000-02-01,Europa,36330.0,38319.44787009455,-1989.4478700945474,1989.4478700945474,-5.476046986222261
2000-03-01,Europa,34287.0,36184.08752605845,-1897.0875260584507,1897.0875260584507,-5.532964464836383
2000-04-01,Europa,28554.0,34511.24696786589,-5957.246967865889,5957.246967865889,-20.86309087296312
2000-05-01,Europa,24480.0,31929.044260435574,-7449.044260435574,7449.044260435574,-30.429102371060353
2000-06-01,Europa,23760.0,27880.11995099048,-4120.11995099048,4120.11995099048,-17.34057218430337
2000-07-01,Europa,30438.0,27736.95487700103,2701.0451229989703,2701.0451229989703,8.873924446412282
2000-08-01,Europa,29450.0,29295.603945676696,154.39605432330427,154.39605432330427,0.5242650401470433
2000-09-01,Europa,27081.0,29843.205728449728,-2762.2057284497278,2762.2057284497278,-10.199792210220183
2000-10-01,Europa,30277.0,27360.07425580786,2916.92574419214,2916.92574419214,9.6341306740831
2000-11-01,Europa,31180.0,30392.790599362583,787.2094006374173,787.2094006374173,2.5247254670860078
2000-12-01,Europa,31178.0,30459.137769287667,718.8622307123333,718.8622307123333,2.30567140519704
2001-01-01,Europa,54587.0,32944.463310302504,21642.536689697496,21642.536689697496,39.647785534463324
2001-02-01,Europa,52577.0,42804.00031559068,9772.999684409318,9772.999684409318,18.587975130588124
2001-03-01,Europa,52624.0,43782.71232250802,8841.287677491979,8841.287677491979,16.800865911926078
2001-04-01,Europa,42312.0,42776.821771123636,-464.8217711236357,464.8217711236357,-1.0985577876811206
2001-05-01,Europa,31808.0,39718.490730107726,-7910.4907301077255,7910.4907301077255,-24.869500534795414
2001-06-01,Europa,30031.0,33221.848465817515,-3190.848465817515,3190.848465817515,-10.625182197787336
2001-07-01,Europa,38567.0,36093.14928947488,2473.850710525119,2473.850710525119,6.414423498133429
2001-08-01,Europa,35909.0,36463.80792809341,-554.8079280934107,554.8079280934107,-1.5450386479529108
2001-09-01,Europa,27530.0,35326.50021901335,-7796.500219013353,7796.500219013353,-28.320015325148397
2001-10-01,Europa,28667.0,30855.73302724356,-2188.733027243561,2188.733027243561,-7.635026431937632
2001-11-01,Europa,29453.0,32031.44130370165,-2578.4413037016493,2578.4413037016493,-8.754426726315314
2001-12-01,Europa,32247.0,30515.216514882206,1731.783485117794,1731.783485117794,5.370370841063647
2002-01-01,Europa,36588.0,41379.85030206692,-4791.850302066923,4791.850302066923,-13.09678119073719
2002-02-01,Europa,33704.0,36183.526408602294,-2479.5264086022944,2479.5264086022944,-7.356771922033866
2002-03-01,Europa,31292.0,35041.016897341644,-3749.016897341644,3749.016897341644,-11.98075194088471
2002-04-01,Europa,23883.0,29158.441852098164,-5275.4418520981635,5275.4418520981635,-22.08869008122164
2002-05-01,Europa,25141.0,22899.582704226428,2241.417295773572,2241.417295773572,8.915386403776985
2002-06-01,Europa,28322.0,24548.000935870703,3773.999064129297,3773.999064129297,13.325326827657994
2002-07-01,Europa,35999.0,30368.661640299542,5630.338359700458,5630.338359700458,15.64026322870207
2002-08-01,Europa,34635.0,31463.25989143417,3171.740108565831,3171.740108565831,9.157615442661559
2002-09-01,Europa,29454.0,29288.635874940835,165.3641250591645,165.3641250591645,0.5614318091232583
2002-10-01,Europa,28596.0,29342.251812508985,-746.2518125089846,746.2518125089846,-2.6096370559133604
2002-11-01,Europa,29290.0,29404.242588437824,-114.24258843782445,114.24258843782445,-0.3900395644855734
2002-12-01,Europa,35421.0,30034.05521448927,5386.944785510728,5386.944785510728,15.208336256770641
2003-01-01,Europa,33391.0,40573.62460632194,-7182.624606321937,7182.624606321937,-21.51066037651444
2003-02-01,Europa,29762.0,33378.852653508664,-3616.852653508664,3616.852653508664,-12.152586027513824
2003-03-01,Europa,29233.0,31335.731843975867,-2102.7318439758674,2102.7318439758674,-7.193007368302491
2003-04-01,Europa,26929.0,26526.173888706257,402.82611129374345,402.82611129374345,1.4958821764408015
2003-05-01,Europa,19590.0,24150.90472772354,-4560.90472772354,4560.90472772354,-23.281800549890455
2003-06-01,Europa,18897.0,22184.28374611088,-3287.2837461108793,3287.2837461108793,-17.3957969313165
2003-07-01,Europa,23137.0,25382.96082542219,-2245.9608254221894,2245.9608254221894,-9.707225765752645
2003-08-01,Europa,25926.0,24381.095195014677,1544.9048049853227,1544.9048049853227,5.958901508081936
2003-09-01,Europa,21550.0,21980.613773766592,-430.6137737665922,430.6137737665922,-1.9982077668983398
2003-10-01,Europa,27442.0,22645.870259623414,4796.129740376586,4796.129740376586,17.47733306747535
2003-11-01,Europa,24318.0,25355.534143049692,-1037.534143049692,1037.534143049692,-4.266527440783338
2003-12-01,Europa,30615.0,26592.398191997512,4022.601808002488,4022.601808002488,13.139316700971706
2004-01-01,Europa,41322.0,33189.52045525519,8132.479544744812,8132.479544744812,19.680750071982995
2004-02-01,Europa,36995.0,35670.9529622422,1324.0470377578022,1324.0470377578022,3.578989154636578
2004-03-01,Europa,34212.0,33071.64853373951,1140.3514662604866,1140.3514662604866,3.333191471590338
2004-04-01,Europa,33994.0,29691.28091822765,4302.719081772349,4302.719081772349,12.657289762229656
2004-05-01,Europa,22133.0,27835.214144073212,-5702.214144073212,5702.214144073212,-25.763403714242138
2004-06-01,Europa,21127.0,24187.627691045273,-3060.6276910452725,3060.6276910452725,-14.486806887136236
2004-07-01,Europa,27143.0,27104.842901559565,38.15709844043522,38.15709844043522,0.14057804384347794
2004-08-01,Europa,29656.0,28289.335377316704,1366.6646226832963,1366.6646226832963,4.608391633002753
2004-09-01,Europa,23692.0,24931.11130045809,-1239.1113004580911,1239.1113004580911,-5.230083152364052
2004-10-01,Europa,33462.0,26182.976786601277,7279.023213398723,7279.023213398723,21.753102663913463
2004-11-01,Europa,27615.0,29458.523770144428,-1843.5237701444275,1843.5237701444275,-6.675805794475566
2004-12-01,Europa,39842.0,30573.25787944089,9268.742120559109,9268.742120559109,23.26374710245246
2005-01-01,Europa,49336.0,40705.216595836864,8630.783404163136,8630.783404163136,17.49388560921667
2005-02-01,Europa,39622.0,42443.26967576424,-2821.2696757642407,2821.2696757642407,-7.120462560608351
2005-03-01,Europa,35925.0,36314.71128857001,-389.7112885700117,389.7112885700117,-1.08479133909537
2005-04-01,Europa,30783.0,34120.2523526813,-3337.252352681302,3337.252352681302,-10.841218700845603
2005-05-01,Europa,26461.0,26488.784269671876,-27.784269671876245,27.784269671876245,-0.10500083017223932
