date,continent,actual,forecast
2005-11-01,America_Central_E_Caribe,1483.0,1229.3665
2005-12-01,America_Central_E_Caribe,708.0,1024.584
2006-01-01,America_Central_E_Caribe,536.0,670.5059
2006-02-01,America_Central_E_Caribe,540.0,497.3667
2006-03-01,America_Central_E_Caribe,337.0,402.13342
2006-04-01,America_Central_E_Caribe,346.0,450.66495
2006-05-01,America_Central_E_Caribe,135.0,359.63715
2006-06-01,America_Central_E_Caribe,370.0,343.87125
2006-07-01,America_Central_E_Caribe,386.0,350.42883
2006-08-01,America_Central_E_Caribe,198.0,316.4691
2006-09-01,America_Central_E_Caribe,119.0,328.7189
2006-10-01,America_Central_E_Caribe,460.0,459.8904
2006-11-01,America_Central_E_Caribe,507.0,663.08295
2006-12-01,America_Central_E_Caribe,529.0,555.2291
2007-01-01,America_Central_E_Caribe,764.0,681.1378
2007-02-01,America_Central_E_Caribe,861.0,742.8029
2007-03-01,America_Central_E_Caribe,718.0,722.583
2007-04-01,America_Central_E_Caribe,570.0,684.6663
2007-05-01,America_Central_E_Caribe,772.0,756.37427
2007-06-01,America_Central_E_Caribe,546.0,808.34247
2007-07-01,America_Central_E_Caribe,1696.0,1177.587
2007-08-01,America_Central_E_Caribe,532.0,688.82117
2007-09-01,America_Central_E_Caribe,660.0,675.6687
2007-10-01,America_Central_E_Caribe,834.0,769.4519
2007-11-01,America_Central_E_Caribe,842.0,777.23157
2007-12-01,America_Central_E_Caribe,763.0,728.6682
2008-01-01,America_Central_E_Caribe,486.0,604.89655
2008-02-01,America_Central_E_Caribe,611.0,659.0851
2008-03-01,America_Central_E_Caribe,678.0,597.0173
2008-04-01,America_Central_E_Caribe,402.0,512.318
2008-05-01,America_Central_E_Caribe,552.0,522.3123
2008-06-01,America_Central_E_Caribe,678.0,765.36676
2008-07-01,America_Central_E_Caribe,876.0,877.23303
2008-08-01,America_Central_E_Caribe,804.0,786.8606
2008-09-01,America_Central_E_Caribe,774.0,793.93945
2008-10-01,America_Central_E_Caribe,869.0,869.0845
2008-11-01,America_Central_E_Caribe,1114.0,974.6027
2008-12-01,America_Central_E_Caribe,767.0,852.76685
2009-01-01,America_Central_E_Caribe,659.0,646.6219
2009-02-01,America_Central_E_Caribe,624.0,667.63586
2009-03-01,America_Central_E_Caribe,731.0,724.382
2009-04-01,America_Central_E_Caribe,646.0,624.1069
2009-05-01,America_Central_E_Caribe,647.0,703.8448
2009-06-01,America_Central_E_Caribe,870.0,828.25024
2009-07-01,America_Central_E_Caribe,692.0,791.54364
2009-08-01,America_Central_E_Caribe,761.0,770.2837
2009-09-01,America_Central_E_Caribe,664.0,739.37274
2009-10-01,America_Central_E_Caribe,960.0,893.16626
2009-11-01,America_Central_E_Caribe,892.0,873.91534
2009-12-01,America_Central_E_Caribe,704.0,719.0952
2010-01-01,America_Central_E_Caribe,544.0,579.19574
2010-02-01,America_Central_E_Caribe,542.0,636.9776
2010-03-01,America_Central_E_Caribe,1074.0,779.76434
2010-04-01,America_Central_E_Caribe,609.0,623.29663
2010-05-01,America_Central_E_Caribe,836.0,784.3827
2010-06-01,America_Central_E_Caribe,757.0,762.2408
2010-07-01,America_Central_E_Caribe,779.0,855.63586
2010-08-01,America_Central_E_Caribe,929.0,803.63684
2010-09-01,America_Central_E_Caribe,678.0,711.7217
2010-10-01,America_Central_E_Caribe,926.0,1012.5481
2010-11-01,America_Central_E_Caribe,906.0,926.92773
2010-12-01,America_Central_E_Caribe,690.0,717.7542
2011-01-01,America_Central_E_Caribe,558.0,606.5587
2011-02-01,America_Central_E_Caribe,561.0,569.6044
2011-03-01,America_Central_E_Caribe,618.0,712.8523
2011-04-01,America_Central_E_Caribe,828.0,691.4073
2011-05-01,America_Central_E_Caribe,727.0,809.572
2011-06-01,America_Central_E_Caribe,693.0,666.58215
2011-07-01,America_Central_E_Caribe,802.0,779.7941
2011-08-01,America_Central_E_Caribe,651.0,815.08765
2011-09-01,America_Central_E_Caribe,969.0,772.39215
2011-10-01,America_Central_E_Caribe,1046.0,959.88837
2011-11-01,America_Central_E_Caribe,1131.0,1115.9011
2011-12-01,America_Central_E_Caribe,768.0,812.6646
2012-01-01,America_Central_E_Caribe,669.0,671.4007
2012-02-01,America_Central_E_Caribe,486.0,644.0505
2012-03-01,America_Central_E_Caribe,957.0,861.84766
2012-04-01,America_Central_E_Caribe,777.0,732.66974
2012-05-01,America_Central_E_Caribe,764.0,752.8722
2012-06-01,America_Central_E_Caribe,1306.0,1036.6373
2012-07-01,America_Central_E_Caribe,624.0,939.2338
2012-08-01,America_Central_E_Caribe,808.0,795.3303
2012-09-01,America_Central_E_Caribe,774.0,914.6477
2012-10-01,America_Central_E_Caribe,1314.0,1121.3563
2012-11-01,America_Central_E_Caribe,1112.0,1140.5219
2012-12-01,America_Central_E_Caribe,881.0,849.739
2013-01-01,America_Central_E_Caribe,633.0,676.6872
2013-02-01,America_Central_E_Caribe,730.0,717.9232
2013-03-01,America_Central_E_Caribe,962.0,818.1712
2013-04-01,America_Central_E_Caribe,889.0,1003.7636
2013-05-01,America_Central_E_Caribe,813.0,959.42993
2013-06-01,America_Central_E_Caribe,973.0,1145.4756
2013-07-01,America_Central_E_Caribe,3590.0,2352.1797
2013-08-01,America_Central_E_Caribe,1042.0,1131.8027
2013-09-01,America_Central_E_Caribe,641.0,763.43066
2013-10-01,America_Central_E_Caribe,1141.0,1116.7742
2013-11-01,America_Central_E_Caribe,1388.0,1484.4596
2013-12-01,America_Central_E_Caribe,948.0,1098.3029
2014-01-01,America_Central_E_Caribe,985.0,941.29565
2014-02-01,America_Central_E_Caribe,695.0,938.4208
2014-03-01,America_Central_E_Caribe,616.0,791.6435
2014-04-01,America_Central_E_Caribe,876.0,974.0811
2014-05-01,America_Central_E_Caribe,1036.0,1520.295
2014-06-01,America_Central_E_Caribe,4803.0,2534.9597
2014-07-01,America_Central_E_Caribe,2678.0,2277.877
2014-08-01,America_Central_E_Caribe,1065.0,1381.9945
2014-09-01,America_Central_E_Caribe,952.0,1075.8557
2014-10-01,America_Central_E_Caribe,892.0,1275.4133
2014-11-01,America_Central_E_Caribe,1447.0,1380.5098
2014-12-01,America_Central_E_Caribe,2061.0,1926.8723
2015-01-01,America_Central_E_Caribe,805.0,957.51227
2015-02-01,America_Central_E_Caribe,763.0,752.16956
2015-03-01,America_Central_E_Caribe,893.0,869.4323
2015-04-01,America_Central_E_Caribe,962.0,921.79755
2015-05-01,America_Central_E_Caribe,863.0,902.85376
2015-06-01,America_Central_E_Caribe,1046.0,1031.4291
2015-07-01,America_Central_E_Caribe,969.0,1079.2281
2015-08-01,America_Central_E_Caribe,841.0,901.60223
2015-09-01,America_Central_E_Caribe,772.0,875.0285
2015-10-01,America_Central_E_Caribe,1268.0,1192.8829
2015-11-01,America_Central_E_Caribe,1462.0,1425.2322
2015-12-01,America_Central_E_Caribe,1466.0,1511.1525
2016-01-01,America_Central_E_Caribe,899.0,974.9525
2016-02-01,America_Central_E_Caribe,771.0,755.8716
2016-03-01,America_Central_E_Caribe,1130.0,977.36176
2016-04-01,America_Central_E_Caribe,1023.0,1162.4946
2016-05-01,America_Central_E_Caribe,1252.0,1231.5088
2016-06-01,America_Central_E_Caribe,864.0,1249.8293
2016-07-01,America_Central_E_Caribe,1323.0,1118.857
2016-08-01,America_Central_E_Caribe,2465.0,2047.3146
2016-09-01,America_Central_E_Caribe,925.0,1032.0521
2016-10-01,America_Central_E_Caribe,1015.0,1029.0671
2016-11-01,America_Central_E_Caribe,1099.0,1077.6996
2016-12-01,America_Central_E_Caribe,1049.0,1115.19
2017-01-01,America_Central_E_Caribe,1269.0,1087.1304
2017-02-01,America_Central_E_Caribe,1285.0,1124.3418
2017-03-01,America_Central_E_Caribe,1091.0,1156.3405
2017-04-01,America_Central_E_Caribe,970.0,1020.0966
2017-05-01,America_Central_E_Caribe,748.0,861.35565
2017-06-01,America_Central_E_Caribe,613.0,691.58984
2017-07-01,America_Central_E_Caribe,906.0,932.711
2017-08-01,America_Central_E_Caribe,835.0,828.6597
2017-09-01,America_Central_E_Caribe,855.0,895.36285
2017-10-01,America_Central_E_Caribe,972.0,981.1898
2017-11-01,America_Central_E_Caribe,1079.0,1073.0242
2017-12-01,America_Central_E_Caribe,1327.0,1160.7274
2018-01-01,America_Central_E_Caribe,715.0,1024.36
2018-02-01,America_Central_E_Caribe,633.0,721.32684
2018-03-01,America_Central_E_Caribe,1043.0,845.15497
2018-04-01,America_Central_E_Caribe,670.0,834.8173
2018-05-01,America_Central_E_Caribe,639.0,687.2944
2018-06-01,America_Central_E_Caribe,631.0,645.90717
2018-07-01,America_Central_E_Caribe,628.0,697.5652
2018-08-01,America_Central_E_Caribe,834.0,810.00024
2018-09-01,America_Central_E_Caribe,1137.0,936.4401
2018-10-01,America_Central_E_Caribe,1786.0,1550.1823
2018-11-01,America_Central_E_Caribe,1477.0,1456.1859
2018-12-01,America_Central_E_Caribe,1348.0,1335.5065
2019-01-01,America_Central_E_Caribe,574.0,783.44214
2019-02-01,America_Central_E_Caribe,568.0,672.9514
2019-03-01,America_Central_E_Caribe,966.0,918.91986
2019-04-01,America_Central_E_Caribe,808.0,764.7085
2019-05-01,America_Central_E_Caribe,446.0,602.9908
2019-06-01,America_Central_E_Caribe,572.0,639.7924
2019-07-01,America_Central_E_Caribe,711.0,706.95734
2019-08-01,America_Central_E_Caribe,778.0,743.7311
2019-09-01,America_Central_E_Caribe,869.0,848.4587
2019-10-01,America_Central_E_Caribe,681.0,838.77905
2019-11-01,America_Central_E_Caribe,1021.0,939.0761
2019-12-01,America_Central_E_Caribe,722.0,916.15173
2020-01-01,America_Central_E_Caribe,638.0,635.2423
2020-02-01,America_Central_E_Caribe,752.0,679.3136
2020-03-01,America_Central_E_Caribe,706.5346358367649,743.1901
2020-04-01,America_Central_E_Caribe,600.2383841049464,621.81
2020-05-01,America_Central_E_Caribe,625.379696196991,653.47565
2020-06-01,America_Central_E_Caribe,785.3080349451972,678.3771
2020-07-01,America_Central_E_Caribe,897.6508758011352,930.90497
2020-08-01,America_Central_E_Caribe,720.1181203524035,768.6009
2020-09-01,America_Central_E_Caribe,634.2333890430191,762.7974
2020-10-01,America_Central_E_Caribe,803.8717411681844,825.69904
2020-11-01,America_Central_E_Caribe,948.444864780642,980.9331
2020-12-01,America_Central_E_Caribe,801.9838699041832,875.0615
2021-01-01,America_Central_E_Caribe,685.4048488963546,624.42346
2021-02-01,America_Central_E_Caribe,632.5353790640161,588.4594
2021-03-01,America_Central_E_Caribe,706.5346358367649,832.0039
2021-04-01,America_Central_E_Caribe,600.2383841049464,605.2531
2021-05-01,America_Central_E_Caribe,625.379696196991,646.99976
2021-06-01,America_Central_E_Caribe,785.3080349451972,826.3167
2021-07-01,America_Central_E_Caribe,897.6508758011352,881.16223
2021-08-01,America_Central_E_Caribe,720.1181203524035,712.28815
2021-09-01,America_Central_E_Caribe,634.2333890430191,610.50696
2021-10-01,America_Central_E_Caribe,803.8717411681844,791.63666
2021-11-01,America_Central_E_Caribe,948.444864780642,904.2723
2021-12-01,America_Central_E_Caribe,801.9838699041832,790.3375
2022-01-01,America_Central_E_Caribe,685.4048488963546,706.28076
2022-02-01,America_Central_E_Caribe,632.5353790640161,759.5574
2022-03-01,America_Central_E_Caribe,706.5346358367649,880.6538
2022-04-01,America_Central_E_Caribe,600.2383841049464,606.80927
2022-05-01,America_Central_E_Caribe,625.379696196991,550.4942
2022-06-01,America_Central_E_Caribe,785.3080349451972,737.5351
2022-07-01,America_Central_E_Caribe,897.6508758011352,899.5108
2022-08-01,America_Central_E_Caribe,720.1181203524035,887.9668
2022-09-01,America_Central_E_Caribe,634.2333890430191,666.60254
2022-10-01,America_Central_E_Caribe,803.8717411681844,784.53656
2022-11-01,America_Central_E_Caribe,948.444864780642,893.09595
2022-12-01,America_Central_E_Caribe,801.9838699041832,755.9304
2023-01-01,America_Central_E_Caribe,685.4048488963546,781.1734
2023-02-01,America_Central_E_Caribe,632.5353790640161,687.56775
2023-03-01,America_Central_E_Caribe,706.5346358367649,927.0775
2023-04-01,America_Central_E_Caribe,600.2383841049464,666.1491
2023-05-01,America_Central_E_Caribe,625.379696196991,636.6007
2023-06-01,America_Central_E_Caribe,819.0,826.2098
2023-07-01,America_Central_E_Caribe,1065.0,1002.2271
2023-08-01,America_Central_E_Caribe,1486.0,1488.5787
2023-09-01,America_Central_E_Caribe,2154.0,1686.1293
2023-10-01,America_Central_E_Caribe,1457.0,1537.2897
2023-11-01,America_Central_E_Caribe,2051.0,1719.7593
2023-12-01,America_Central_E_Caribe,1265.0,1379.3705
2002-01-01,Europa,36588.0,36758.125
2002-02-01,Europa,33704.0,33787.094
2002-03-01,Europa,31292.0,32236.67
2002-04-01,Europa,23883.0,24403.312
2002-05-01,Europa,25141.0,25285.162
2002-06-01,Europa,28322.0,27249.215
2002-07-01,Europa,35999.0,35214.65
2002-08-01,Europa,34635.0,34094.453
2002-09-01,Europa,29454.0,29177.34
2002-10-01,Europa,28596.0,28944.36
2002-11-01,Europa,29290.0,29592.953
2002-12-01,Europa,35421.0,35513.457
2003-01-01,Europa,33391.0,33310.004
2003-02-01,Europa,29762.0,29861.672
2003-03-01,Europa,29233.0,29579.44
2003-04-01,Europa,26929.0,27095.852
2003-05-01,Europa,19590.0,20112.457
2003-06-01,Europa,18897.0,18950.045
2003-07-01,Europa,23137.0,23723.936
2003-08-01,Europa,25926.0,26314.863
2003-09-01,Europa,21550.0,22309.086
2003-10-01,Europa,27442.0,27099.844
2003-11-01,Europa,24318.0,25026.287
2003-12-01,Europa,30615.0,31103.889
2004-01-01,Europa,41322.0,39623.734
2004-02-01,Europa,36995.0,36389.062
2004-03-01,Europa,34212.0,34463.293
2004-04-01,Europa,33994.0,32694.49
2004-05-01,Europa,22133.0,22460.078
2004-06-01,Europa,21127.0,20983.365
2004-07-01,Europa,27143.0,26846.207
2004-08-01,Europa,29656.0,29524.31
2004-09-01,Europa,23692.0,23967.186
2004-10-01,Europa,33462.0,32406.102
2004-11-01,Europa,27615.0,28422.836
2004-12-01,Europa,39842.0,38485.824
2005-01-01,Europa,49336.0,48349.78
2005-02-01,Europa,39622.0,39468.707
2005-03-01,Europa,35925.0,36034.24
2005-04-01,Europa,30783.0,30735.238
2005-05-01,Europa,26461.0,26137.941
2005-06-01,Europa,25828.0,25090.303
2005-07-01,Europa,38816.0,37806.355
2005-08-01,Europa,29251.0,29909.734
2005-09-01,Europa,23494.0,24067.168
2005-10-01,Europa,37636.0,37051.973
2005-11-01,Europa,31945.0,32197.518
2005-12-01,Europa,38834.0,39824.008
2006-01-01,Europa,53790.0,51750.215
2006-02-01,Europa,48266.0,47174.56
2006-03-01,Europa,38343.0,38082.945
2006-04-01,Europa,33563.0,33097.48
2006-05-01,Europa,27637.0,27130.727
2006-06-01,Europa,21987.0,22718.943
2006-07-01,Europa,22808.0,23316.473
2006-08-01,Europa,26199.0,26568.643
2006-09-01,Europa,23871.0,24152.438
2006-10-01,Europa,30526.0,30865.574
2006-11-01,Europa,35690.0,34731.777
2006-12-01,Europa,37289.0,37309.47
2007-01-01,Europa,38698.0,39123.027
2007-02-01,Europa,39868.0,39386.273
2007-03-01,Europa,27347.0,29497.205
2007-04-01,Europa,31859.0,31298.135
2007-05-01,Europa,20439.0,21634.771
2007-06-01,Europa,22862.0,23204.035
2007-07-01,Europa,28920.0,28613.236
2007-08-01,Europa,29040.0,29057.795
2007-09-01,Europa,25252.0,25687.205
2007-10-01,Europa,27612.0,27459.574
2007-11-01,Europa,27345.0,27820.023
2007-12-01,Europa,30355.0,30748.482
2008-01-01,Europa,42745.0,42083.023
2008-02-01,Europa,41264.0,40979.105
2008-03-01,Europa,37937.0,37091.145
2008-04-01,Europa,25165.0,26096.37
2008-05-01,Europa,20362.0,21061.797
2008-06-01,Europa,19592.0,19782.254
2008-07-01,Europa,29344.0,28490.85
2008-08-01,Europa,29547.0,28834.463
2008-09-01,Europa,22204.0,22772.168
2008-10-01,Europa,23746.0,24916.773
2008-11-01,Europa,24704.0,25603.158
2008-12-01,Europa,29222.0,29492.45
2009-01-01,Europa,43751.0,42905.27
2009-02-01,Europa,34876.0,35842.31
2009-03-01,Europa,42478.0,41648.133
2009-04-01,Europa,34715.0,33492.03
2009-05-01,Europa,24165.0,24504.898
2009-06-01,Europa,19396.0,19416.648
2009-07-01,Europa,22159.0,23361.523
2009-08-01,Europa,32648.0,30999.873
2009-09-01,Europa,21876.0,22049.246
2009-10-01,Europa,26698.0,27283.027
2009-11-01,Europa,34779.0,33173.242
2009-12-01,Europa,28424.0,29444.145
2010-01-01,Europa,32523.0,32990.35
2010-02-01,Europa,40123.0,39531.625
2010-03-01,Europa,42901.0,42875.74
2010-04-01,Europa,21929.0,23522.535
2010-05-01,Europa,19159.0,19294.732
2010-06-01,Europa,17894.0,18734.87
2010-07-01,Europa,27234.0,27187.191
2010-08-01,Europa,29796.0,30768.861
2010-09-01,Europa,31929.0,30783.803
2010-10-01,Europa,29723.0,30155.066
2010-11-01,Europa,34581.0,35190.43
2010-12-01,Europa,42633.0,40743.984
2011-01-01,Europa,31547.0,32016.023
2011-02-01,Europa,38403.0,38817.742
2011-03-01,Europa,40271.0,40344.383
2011-04-01,Europa,34525.0,33481.035
2011-05-01,Europa,23413.0,23752.05
2011-06-01,Europa,21883.0,22702.969
2011-07-01,Europa,29667.0,29985.646
2011-08-01,Europa,27950.0,27531.41
2011-09-01,Europa,23559.0,24764.227
2011-10-01,Europa,31371.0,31612.613
2011-11-01,Europa,41447.0,41252.324
2011-12-01,Europa,49915.0,48875.887
2012-01-01,Europa,36180.0,36271.355
2012-02-01,Europa,45562.0,45651.426
2012-03-01,Europa,46660.0,45996.574
2012-04-01,Europa,32146.0,32572.277
2012-05-01,Europa,23684.0,23991.744
2012-06-01,Europa,29860.0,30144.307
2012-07-01,Europa,32461.0,32637.64
2012-08-01,Europa,32431.0,32344.78
2012-09-01,Europa,28525.0,27951.066
2012-10-01,Europa,37683.0,36478.535
2012-11-01,Europa,43641.0,44394.01
2012-12-01,Europa,52506.0,52214.418
2013-01-01,Europa,36292.0,37805.008
2013-02-01,Europa,48768.0,49052.316
2013-03-01,Europa,53007.0,52355.32
2013-04-01,Europa,37051.0,36877.797
2013-05-01,Europa,29656.0,30106.521
2013-06-01,Europa,28854.0,29508.668
2013-07-01,Europa,47725.0,44940.79
2013-08-01,Europa,37466.0,37215.945
2013-09-01,Europa,19971.0,20651.94
2013-10-01,Europa,39858.0,39682.34
2013-11-01,Europa,41144.0,41475.85
2013-12-01,Europa,49436.0,49437.395
2014-01-01,Europa,45330.0,45624.008
2014-02-01,Europa,62257.0,61025.31
2014-03-01,Europa,37624.0,38047.004
2014-04-01,Europa,43876.0,43137.164
2014-05-01,Europa,37333.0,37156.902
2014-06-01,Europa,88839.0,85249.24
2014-07-01,Europa,64549.0,64524.49
2014-08-01,Europa,46326.0,46190.215
2014-09-01,Europa,36026.0,35718.402
2014-10-01,Europa,46798.0,47182.445
2014-11-01,Europa,52423.0,54693.695
2014-12-01,Europa,96984.0,94889.43
2015-01-01,Europa,32964.0,33881.207
2015-02-01,Europa,50953.0,50405.258
2015-03-01,Europa,51426.0,50758.25
2015-04-01,Europa,40143.0,40876.363
2015-05-01,Europa,32477.0,32473.867
2015-06-01,Europa,31322.0,32340.492
2015-07-01,Europa,43407.0,42464.207
2015-08-01,Europa,35643.0,36137.508
2015-09-01,Europa,22087.0,23235.086
2015-10-01,Europa,46949.0,46254.55
2015-11-01,Europa,54587.0,54557.02
2015-12-01,Europa,63033.0,62337.773
2016-01-01,Europa,45171.0,44505.43
2016-02-01,Europa,51830.0,52073.66
2016-03-01,Europa,48969.0,49003.02
2016-04-01,Europa,36430.0,36621.49
2016-05-01,Europa,27121.0,27130.012
2016-06-01,Europa,25238.0,26385.246
2016-07-01,Europa,48738.0,48885.86
2016-08-01,Europa,67697.0,66039.64
2016-09-01,Europa,38230.0,38578.54
2016-10-01,Europa,35873.0,36210.297
2016-11-01,Europa,33134.0,33592.855
2016-12-01,Europa,40753.0,40724.324
2017-01-01,Europa,43820.0,43996.355
2017-02-01,Europa,45190.0,44633.03
2017-03-01,Europa,40193.0,40274.305
2017-04-01,Europa,33702.0,34236.07
2017-05-01,Europa,26028.0,24949.062
2017-06-01,Europa,21427.0,21516.979
2017-07-01,Europa,31436.0,30908.041
2017-08-01,Europa,29049.0,30134.2
2017-09-01,Europa,29741.0,29782.666
2017-10-01,Europa,33786.0,33924.375
2017-11-01,Europa,37937.0,37236.457
2017-12-01,Europa,46315.0,45544.18
2018-01-01,Europa,29730.0,30590.53
2018-02-01,Europa,39295.0,39208.02
2018-03-01,Europa,38510.0,38576.93
2018-04-01,Europa,25194.0,26046.71
2018-05-01,Europa,18823.0,18986.754
2018-06-01,Europa,17088.0,17370.885
2018-07-01,Europa,25402.0,25460.238
2018-08-01,Europa,28843.0,28540.307
2018-09-01,Europa,22842.0,23330.012
2018-10-01,Europa,28195.0,28607.188
2018-11-01,Europa,33603.0,33040.26
2018-12-01,Europa,42942.0,42820.527
2019-01-01,Europa,29149.0,30229.6
2019-02-01,Europa,40042.0,40924.16
2019-03-01,Europa,40812.0,40476.47
2019-04-01,Europa,31855.0,31100.975
2019-05-01,Europa,20872.0,21183.898
2019-06-01,Europa,18928.0,18956.914
2019-07-01,Europa,27625.0,27161.36
2019-08-01,Europa,30665.0,29927.32
2019-09-01,Europa,23445.0,23582.486
2019-10-01,Europa,28330.0,28506.389
2019-11-01,Europa,32536.0,32265.947
2019-12-01,Europa,38906.0,39416.07
2020-01-01,Europa,30215.0,31595.668
2020-02-01,Europa,48777.0,47210.66
2020-03-01,Europa,36841.81655141262,37583.316
2020-04-01,Europa,28961.83076334924,28955.865
2020-05-01,Europa,21568.17105541717,21636.285
2020-06-01,Europa,22918.7678401371,22503.738
2020-07-01,Europa,30161.136145242945,29864.957
2020-08-01,Europa,29935.654519584983,30270.56
2020-09-01,Europa,22714.9927553706,22719.139
2020-10-01,Europa,29000.295826173,28743.812
2020-11-01,Europa,31376.77440184761,32134.168
2020-12-01,Europa,38951.60223278785,38578.152
2021-01-01,Europa,36238.454296773474,35383.965
2021-02-01,Europa,39869.66140756896,40530.996
2021-03-01,Europa,36841.81655141262,37729.484
2021-04-01,Europa,28961.83076334924,28503.29
2021-05-01,Europa,21568.17105541717,21908.04
2021-06-01,Europa,22918.7678401371,22503.137
2021-07-01,Europa,30161.136145242945,30346.904
2021-08-01,Europa,29935.654519584983,29805.807
2021-09-01,Europa,22714.9927553706,23028.133
2021-10-01,Europa,29000.295826173,28939.078
2021-11-01,Europa,31376.77440184761,31869.586
2021-12-01,Europa,38951.60223278785,38799.797
2022-01-01,Europa,36238.454296773474,36778.71
2022-02-01,Europa,39869.66140756896,39812.98
2022-03-01,Europa,36841.81655141262,36597.906
2022-04-01,Europa,28961.83076334924,29430.75
2022-05-01,Europa,21568.17105541717,21846.385
2022-06-01,Europa,22918.7678401371,18660.371
2022-07-01,Europa,30161.136145242945,29968.432
2022-08-01,Europa,29935.654519584983,29644.916
2022-09-01,Europa,22714.9927553706,23372.518
2022-10-01,Europa,29000.295826173,29135.89
2022-11-01,Europa,31376.77440184761,31320.984
2022-12-01,Europa,38951.60223278785,38631.676
2023-01-01,Europa,36238.454296773474,36663.438
2023-02-01,Europa,39869.66140756896,39684.44
2023-03-01,Europa,36841.81655141262,36309.902
2023-04-01,Europa,28961.83076334924,28527.512
2023-05-01,Europa,21568.17105541717,20573.008
2023-06-01,Europa,12348.0,16057.431
2023-07-01,Europa,18583.0,18843.6
2023-08-01,Europa,20349.0,20608.229
2023-09-01,Europa,16368.0,16548.848
2023-10-01,Europa,22743.0,22476.203
2023-11-01,Europa,27200.0,27102.096
2023-12-01,Europa,32954.0,32932.074
2002-01-01,America_Central_E_Caribe,454.0,471.20175
2002-02-01,America_Central_E_Caribe,527.0,486.3313
2002-03-01,America_Central_E_Caribe,335.0,443.68985
2002-04-01,America_Central_E_Caribe,249.0,324.4345
2002-05-01,America_Central_E_Caribe,264.0,298.1205
2002-06-01,America_Central_E_Caribe,293.0,370.58557
2002-07-01,America_Central_E_Caribe,375.0,361.92676
2002-08-01,America_Central_E_Caribe,359.0,367.92758
2002-09-01,America_Central_E_Caribe,305.0,337.50565
2002-10-01,America_Central_E_Caribe,299.0,341.5115
2002-11-01,America_Central_E_Caribe,306.0,355.0819
2002-12-01,America_Central_E_Caribe,389.0,408.35303
2003-01-01,America_Central_E_Caribe,480.0,462.26923
2003-02-01,America_Central_E_Caribe,488.0,468.97214
2003-03-01,America_Central_E_Caribe,470.0,447.70047
2003-04-01,America_Central_E_Caribe,412.0,453.3045
2003-05-01,America_Central_E_Caribe,566.0,495.70996
2003-06-01,America_Central_E_Caribe,386.0,476.53046
2003-07-01,America_Central_E_Caribe,404.0,480.11395
2003-08-01,America_Central_E_Caribe,650.0,600.39026
2003-09-01,America_Central_E_Caribe,635.0,597.1334
2003-10-01,America_Central_E_Caribe,588.0,628.2113
2003-11-01,America_Central_E_Caribe,955.0,811.3276
2003-12-01,America_Central_E_Caribe,538.0,609.19604
