date,continent,actual,forecast,error,abs_error,pct_error
2024-01-01,Africa,303.0,342.01907,-39.019073486328125,39.019073486328125,-12.877582008689151
2024-02-01,Africa,446.0,387.95923,58.040771484375,58.040771484375,13.013625893357622
2024-03-01,Africa,337.0,366.58377,-29.583770751953125,29.583770751953125,-8.778566988710127
2024-04-01,Africa,402.0,371.28302,30.71697998046875,30.71697998046875,7.641039796136504
2024-05-01,Africa,397.0,312.774,84.22601318359375,84.22601318359375,21.215620449267945
2024-06-01,Africa,225.0,331.76218,-106.76217651367188,106.76217651367188,-47.44985622829861
2024-07-01,Africa,259.0,363.42114,-104.421142578125,104.421142578125,-40.317043466457534
2024-08-01,Africa,260.0,340.65985,-80.65985107421875,80.65985107421875,-31.02301964393029
2024-09-01,Africa,302.0,328.3429,-26.3428955078125,26.3428955078125,-8.722813082057119
2024-10-01,Africa,342.0,359.13077,-17.130767822265625,17.130767822265625,-5.008996439258954
2024-11-01,Africa,546.0,329.68326,216.31674194335938,216.31674194335938,39.61845090537717
2024-12-01,Africa,439.0,449.50998,-10.509979248046875,10.509979248046875,-2.394072721650769
2024-01-01,America_Central_E_Caribe,912.0,1056.996,-144.9959716796875,144.9959716796875,-15.898681105228892
2024-02-01,America_Central_E_Caribe,843.0,883.11847,-40.11846923828125,40.11846923828125,-4.759011772038108
2024-03-01,America_Central_E_Caribe,1302.0,899.7581,402.24188232421875,402.24188232421875,30.894153788342454
2024-04-01,America_Central_E_Caribe,1082.0,977.35535,104.6446533203125,104.6446533203125,9.67140973385513
2024-05-01,America_Central_E_Caribe,1155.0,1084.1088,70.8912353515625,70.8912353515625,6.137769294507576
2024-06-01,America_Central_E_Caribe,1293.0,1062.8654,230.1346435546875,230.1346435546875,17.798502981801047
2024-07-01,America_Central_E_Caribe,1038.0,1198.4559,-160.4559326171875,160.4559326171875,-15.458182333062378
2024-08-01,America_Central_E_Caribe,1337.0,1105.8535,231.146484375,231.146484375,17.288443109573674
2024-09-01,America_Central_E_Caribe,2115.0,1351.156,763.843994140625,763.843994140625,36.115555278516545
2024-10-01,America_Central_E_Caribe,1590.0,1304.9552,285.0447998046875,285.0447998046875,17.92734589966588
2024-11-01,America_Central_E_Caribe,2002.0,1432.9524,569.047607421875,569.047607421875,28.42395641467907
2024-12-01,America_Central_E_Caribe,1908.0,1385.4988,522.501220703125,522.501220703125,27.384759994922693
2024-01-01,America_Do_Norte,17392.0,18131.623,-739.623046875,739.623046875,-4.252662413034729
2024-02-01,America_Do_Norte,23972.0,19795.855,4176.14453125,4176.14453125,17.42092662794093
2024-03-01,America_Do_Norte,24138.0,19824.996,4313.00390625,4313.00390625,17.868107988441462
2024-04-01,America_Do_Norte,13860.0,15482.56,-1622.5595703125,1622.5595703125,-11.706779006583695
2024-05-01,America_Do_Norte,13905.0,13419.472,485.5283203125,485.5283203125,3.491753472222222
2024-06-01,America_Do_Norte,13955.0,14316.844,-361.84375,361.84375,-2.5929326406305986
2024-07-01,America_Do_Norte,14335.0,12618.091,1716.9091796875,1716.9091796875,11.977043457882806
2024-08-01,America_Do_Norte,14356.0,16885.195,-2529.1953125,2529.1953125,-17.61768816174422
2024-09-01,America_Do_Norte,16133.0,14787.368,1345.6318359375,1345.6318359375,8.340865529892147
2024-10-01,America_Do_Norte,15468.0,13764.736,1703.263671875,1703.263671875,11.0115313671774
2024-11-01,America_Do_Norte,23062.0,15155.971,7906.029296875,7906.029296875,34.28162907325904
2024-12-01,America_Do_Norte,29679.0,23820.217,5858.783203125,5858.783203125,19.74050070125341
2024-01-01,America_Do_Sul,113242.0,84916.914,28325.0859375,28325.0859375,25.01288032487946
