date,continent,actual,forecast,error,abs_error,pct_error
2024-01-01,Africa,303.0,676.9999,-373.9998779296875,373.9998779296875,-123.43230294709157
2024-02-01,Africa,446.0,520.8447,-74.8447265625,74.8447265625,-16.781328825672645
2024-03-01,Africa,337.0,503.254,-166.25399780273438,166.25399780273438,-49.333530505262424
2024-04-01,Africa,402.0,384.61636,17.383636474609375,17.383636474609375,4.324287680251088
2024-05-01,Africa,397.0,387.7943,9.2056884765625,9.2056884765625,2.318813218277708
2024-06-01,Africa,225.0,369.74677,-144.74676513671875,144.74676513671875,-64.33189561631944
2024-07-01,Africa,259.0,434.2406,-175.2406005859375,175.2406005859375,-67.66046354669402
2024-08-01,Africa,260.0,397.892,-137.89199829101562,137.89199829101562,-53.03538395808294
2024-09-01,Africa,302.0,369.27924,-67.27923583984375,67.27923583984375,-22.277892662199918
2024-10-01,Africa,342.0,448.19315,-106.19314575195312,106.19314575195312,-31.05062741285179
2024-11-01,Africa,546.0,446.66385,99.33615112304688,99.33615112304688,18.19343427162031
2024-12-01,Africa,439.0,659.637,-220.63702392578125,220.63702392578125,-50.25900317215973
2024-01-01,America_Central_E_Caribe,912.0,1123.304,-211.303955078125,211.303955078125,-23.169293319969846
2024-02-01,America_Central_E_Caribe,843.0,828.357,14.64300537109375,14.64300537109375,1.7370113132970049
2024-03-01,America_Central_E_Caribe,1302.0,850.5703,451.4296875,451.4296875,34.67201900921659
2024-04-01,America_Central_E_Caribe,1082.0,1242.4948,-160.4947509765625,160.4947509765625,-14.833156282491913
2024-05-01,America_Central_E_Caribe,1155.0,1124.7087,30.291259765625,30.291259765625,2.6226198931277054
2024-06-01,America_Central_E_Caribe,1293.0,1379.1831,-86.18310546875,86.18310546875,-6.665360051720805
2024-07-01,America_Central_E_Caribe,1038.0,1585.776,-547.7760009765625,547.7760009765625,-52.77225442934128
2024-08-01,America_Central_E_Caribe,1337.0,1608.7483,-271.748291015625,271.748291015625,-20.325227450682497
2024-09-01,America_Central_E_Caribe,2115.0,1743.0178,371.982177734375,371.982177734375,17.587809821956267
