date,continent,actual,forecast,error,abs_error,pct_error
2024-01-01,TOTAL (Agregado),163598.0,141374.9,22223.09375,22223.09375,13.583964198828838
2024-02-01,TOTAL (Agregado),170305.0,136395.8,33909.203125,33909.203125,19.910867634538036
2024-03-01,TOTAL (Agregado),157683.0,127224.7,30458.296875,30458.296875,19.31615765491524
2024-04-01,TOTAL (Agregado),102172.0,87881.4,14290.6015625,14290.6015625,13.986808090768507
2024-05-01,TOTAL (Agregado),84116.0,84481.28,-365.28125,365.28125,-0.4342589400351895
2024-06-01,TOTAL (Agregado),82402.0,81968.55,433.453125,433.453125,0.5260225783354773
2024-07-01,TOTAL (Agregado),108089.0,90105.766,17983.234375,17983.234375,16.637432463062847
2024-08-01,TOTAL (Agregado),91504.0,106776.36,-15272.359375,15272.359375,-16.69037350826193
2024-09-01,TOTAL (Agregado),116003.0,95834.26,20168.7421875,20168.7421875,17.386397065162107
2024-10-01,TOTAL (Agregado),130985.0,124117.01,6867.9921875,6867.9921875,5.243342510592816
2024-11-01,TOTAL (Agregado),145148.0,139828.7,5319.296875,5319.296875,3.6647400411993276
2024-12-01,TOTAL (Agregado),176121.0,160553.11,15567.890625,15567.890625,8.839315371250448
2024-01-01,Africa,303.0,365.55118,-62.551177978515625,62.551177978515625,-20.64395312822298
2024-02-01,Africa,446.0,355.60855,90.39144897460938,90.39144897460938,20.267141025697168
2024-03-01,Africa,337.0,382.53174,-45.53173828125,45.53173828125,-13.510901567136498
2024-04-01,Africa,402.0,347.73175,54.26824951171875,54.26824951171875,13.499564555153917
2024-05-01,Africa,397.0,343.43057,53.569427490234375,53.569427490234375,13.493558561771883
2024-06-01,Africa,225.0,309.06223,-84.06222534179688,84.06222534179688,-37.36098904079861
2024-07-01,Africa,259.0,276.23862,-17.238616943359375,17.238616943359375,-6.655836657667713
2024-08-01,Africa,260.0,269.82877,-9.828765869140625,9.828765869140625,-3.7802945650540867
2024-09-01,Africa,302.0,304.46646,-2.466461181640625,2.466461181640625,-0.8167090005432533
2024-10-01,Africa,342.0,356.5441,-14.544097900390625,14.544097900390625,-4.252660204792581
2024-11-01,Africa,546.0,328.4083,217.59170532226562,217.59170532226562,39.85196068173364
2024-12-01,Africa,439.0,426.09912,12.90087890625,12.90087890625,2.9386967895785876
2024-01-01,America_Central_E_Caribe,912.0,1142.357,-230.3570556640625,230.3570556640625,-25.25844908597177
2024-02-01,America_Central_E_Caribe,843.0,856.27344,-13.2734375,13.2734375,-1.574547746144721
2024-03-01,America_Central_E_Caribe,1302.0,930.4845,371.5155029296875,371.5155029296875,28.53421681487615
2024-04-01,America_Central_E_Caribe,1082.0,1097.0912,-15.0911865234375,15.0911865234375,-1.3947492165838726
2024-05-01,America_Central_E_Caribe,1155.0,1243.5294,-88.5294189453125,88.5294189453125,-7.664884757169914
2024-06-01,America_Central_E_Caribe,1293.0,1269.6156,23.3843994140625,23.3843994140625,1.8085382377465198
2024-07-01,America_Central_E_Caribe,1038.0,1301.6908,-263.6907958984375,263.6907958984375,-25.403737562469892
2024-08-01,America_Central_E_Caribe,1337.0,1318.4202,18.579833984375,18.579833984375,1.3896659674177263
2024-09-01,America_Central_E_Caribe,2115.0,1672.4762,442.5238037109375,442.5238037109375,20.92311128656915
2024-10-01,America_Central_E_Caribe,1590.0,1513.2833,76.7166748046875,76.7166748046875,4.824948100923742
2024-11-01,America_Central_E_Caribe,2002.0,1639.5916,362.408447265625,362.408447265625,18.102320043238013
2024-12-01,America_Central_E_Caribe,1908.0,1432.0708,475.92919921875,475.92919921875,24.94387836576258
2024-01-01,America_Do_Norte,17392.0,18222.379,-830.37890625,830.37890625,-4.774487731428243
2024-02-01,America_Do_Norte,23972.0,22261.336,1710.6640625,1710.6640625,7.136092368179543
2024-03-01,America_Do_Norte,24138.0,19399.484,4738.515625,4738.515625,19.630937215179387
2024-04-01,America_Do_Norte,13860.0,14641.594,-781.59375,781.59375,-5.639204545454545
2024-05-01,America_Do_Norte,13905.0,13337.304,567.6962890625,567.6962890625,4.082677375494426
2024-06-01,America_Do_Norte,13955.0,13982.629,-27.62890625,27.62890625,-0.19798571300609102
2024-07-01,America_Do_Norte,14335.0,14054.633,280.3671875,280.3671875,1.9558227241018487
2024-08-01,America_Do_Norte,14356.0,15984.745,-1628.7451171875,1628.7451171875,-11.345396469681667
2024-09-01,America_Do_Norte,16133.0,14359.12,1773.8798828125,1773.8798828125,10.99535041723486
2024-10-01,America_Do_Norte,15468.0,15467.941,0.05859375,0.05859375,0.00037880624515128006
2024-11-01,America_Do_Norte,23062.0,17581.93,5480.0703125,5480.0703125,23.762337665857256
2024-12-01,America_Do_Norte,29679.0,24560.297,5118.703125,5118.703125,17.2468854240372
2024-01-01,America_Do_Sul,113242.0,85856.25,27385.75,27385.75,24.18338602285371
2024-02-01,America_Do_Sul,95566.0,85459.516,10106.484375,10106.484375,10.57539750015696
2024-03-01,America_Do_Sul,88312.0,82570.51,5741.4921875,5741.4921875,6.501372619236344
2024-04-01,America_Do_Sul,54861.0,55401.48,-540.48046875,540.48046875,-0.9851815839120686
2024-05-01,America_Do_Sul,45903.0,42577.395,3325.60546875,3325.60546875,7.244854298738644
2024-06-01,America_Do_Sul,48792.0,40937.99,7854.01171875,7854.01171875,16.09692514910231
