date,continent,actual,forecast,error,abs_error,pct_error,ets_model,arima_model,model_type
2002-03-01,america_central_e_caribe,335.0,416.0501977350493,81.05019773504932,81.05019773504932,24.194088876134128,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-04-01,america_central_e_caribe,249.0,288.0043484955047,39.0043484955047,39.0043484955047,15.664396986146468,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-05-01,america_central_e_caribe,264.0,326.0026655326136,62.002665532613605,62.002665532613605,23.485858156293034,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-06-01,america_central_e_caribe,293.0,542.9332076392972,249.93320763929717,249.93320763929717,85.30143605436763,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-07-01,america_central_e_caribe,375.0,494.0665520517481,119.06655205174809,119.06655205174809,31.751080547132826,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-08-01,america_central_e_caribe,359.0,362.6086600657771,3.6086600657770873,3.6086600657770873,1.0051977899100522,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-09-01,america_central_e_caribe,305.0,378.5745107766953,73.57451077669532,73.57451077669532,24.12279041858863,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-10-01,america_central_e_caribe,299.0,382.058891932196,83.05889193219599,83.05889193219599,27.778893622808027,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-11-01,america_central_e_caribe,306.0,435.7612132289654,129.7612132289654,129.7612132289654,42.40562523822399,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2002-12-01,america_central_e_caribe,389.0,320.34232259621837,-68.65767740378163,68.65767740378163,-17.649788535676514,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-01-01,america_central_e_caribe,480.0,385.028927426873,-94.971072573127,94.971072573127,-19.78564011940146,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-02-01,america_central_e_caribe,488.0,369.9505516664926,-118.04944833350743,118.04944833350743,-24.19046072407939,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-03-01,america_central_e_caribe,470.0,407.0671163009485,-62.9328836990515,62.9328836990515,-13.38997525511734,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-04-01,america_central_e_caribe,412.0,337.5877488150353,-74.4122511849647,74.4122511849647,-18.06122601576813,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-05-01,america_central_e_caribe,566.0,391.86540599863804,-174.13459400136196,174.13459400136196,-30.765829328862537,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-06-01,america_central_e_caribe,386.0,723.7357771786876,337.7357771786876,337.7357771786876,87.49631533126622,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-07-01,america_central_e_caribe,404.0,600.5061352445534,196.50613524455343,196.50613524455343,48.6401324862756,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-08-01,america_central_e_caribe,650.0,427.49769191357257,-222.50230808642743,222.50230808642743,-34.23112432098884,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
